algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.6764066479851802,33814314292409.906,0.914885874258004,31329.71278321815,14282963.585,,0.6509316320602991,0.9724676653021055,30160,535,207,2,919325776177834.6,808933134350417.9
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.6696853167563677,1180820982638570.2,0.816668678477318,226857.55250154936,93804805.08,,0.4148899650854532,0.9738064968916034,30064,524,208,6,3.696546066682779e+16,3.2629515044824024e+16
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.6532339843859275,6.602803416178398e+16,0.9101003743707217,1288412.6198611967,627250072.32,,0.5347618893413751,0.9765255312650718,30283,714,209,6,1.8761343487500823e+18,1.5758945238559962e+18
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.6446483163783948,3.575224757067748e+18,0.866935350886538,10490512.54088829,4120051064.32,,0.5438502438011198,0.979299652284748,30329,825,212,4,9.967987535490531e+19,8.190642691462169e+19
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.6299839845796427,2.0027137318733365e+20,0.9073625159831469,86051207.37212369,27717793402.88,,0.7085889575535008,0.9802628876148829,30694,1161,214,1,6.042736982197585e+21,4.555280606081393e+21
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.6200746494283279,7.486876382329168e+21,0.8728286621282136,663615556.0150968,175407887073.28,,0.6296919678242912,0.975733465793495,30423,910,211,4,2.2202972480669404e+23,1.8597574254930607e+23
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.6146803174540401,2.070396533489382e+23,0.8709694624706075,4174360158.2339907,1160859225292.8,,0.5041004441498402,0.9815066581821338,30247,686,207,6,6.517523128115811e+24,5.511743491057611e+24
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.6047156514724096,9.401904058393057e+24,0.8130703039814646,17494059747.042213,7307303824916.48,,0.43864231785077745,0.9721392230663254,30245,772,209,4,2.6652375400927537e+26,2.4981345977114907e+26
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.5914089848349492,4.36565907082593e+26,0.8112139736253222,127774572177.4973,47551755667374.08,,0.5582533863210869,0.9826645803005165,30487,1017,211,1,1.4261407011678565e+28,1.2713051729458957e+28
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.5973933175206184,6.595410200247431e+27,0.9808563853024698,922408201751.3698,297782406419578.9,,0.43335912596061,0.9868528561955286,30014,341,203,4,1.3853430841849677e+29,3.584594044708908e+29
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.6056323174883922,1.6899289867877073e+29,0.9175939219909068,2272142492986.8623,1909942452119142.5,,0.3276282051282051,0.9686609686609687,29846,183,201,2,6.024071012279144e+30,1.1124418975559704e+31
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.6047529855122169,1.3635910784388573e+31,0.7717504007690037,8963802046628.71,1.1983821883205222e+16,,0.565436222965874,0.9785734161228565,29977,336,204,3,5.383456677322122e+32,6.178126919376254e+32
