algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,105,0.0,0.7988415789604187,0.5783472604751587,nan,0.026055652383714913,0.0,,0.0,nan,0,17,0,255
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,106,0.0,0.7989119790792465,0.578535624742508,nan,0.02593319158628583,0.0,,0.0,nan,0,7,0,357
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,107,0.0,0.7991523805856705,0.5782416971921921,nan,0.02586041620373726,0.0,,0.0,nan,0,2,0,192
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,108,0.0,0.7990477793216705,0.5791262744665145,nan,0.025746767159551383,0.0,,nan,nan,0,0,0,198
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,109,0.0,0.7992581794261933,0.5788838397264481,nan,0.025633523784577845,0.0,,0.0,nan,0,20,0,508
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,110,0.0,0.7992469797134399,0.579197606086731,nan,0.025914018493145705,0.0,,0.0,nan,0,12,0,420
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,111,0.0,0.7991617801189422,0.5796875039339066,nan,0.025660833328962327,0.0,,0.0,nan,0,2,0,218
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,112,0.0,0.7993949799537658,0.5797268009185791,nan,0.025282165966928005,0.0,,0.0,nan,0,7,0,185
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,113,0.0,0.7994631797075271,0.5800438191890717,nan,0.0255470755957067,0.0,,0.0,nan,0,4,0,388
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,114,0.0,0.7993009797334671,0.5805120009183884,nan,0.025473022889345883,0.0,,0.0,nan,0,8,0,348
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,115,0.0,0.7994953808784485,0.5805270802974701,nan,0.02552393340691924,0.0,,0.0,nan,0,2,0,302
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,116,0.0,0.7995691801309586,0.5806611069440841,nan,0.025388199284672737,0.0,,0.0,nan,0,5,0,409
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,117,0.0,0.7995219804048538,0.5812646949291229,nan,0.024919081430882215,0.0,,0.0,nan,0,2,0,208
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,118,0.0,0.7995485799312592,0.5816525191068649,nan,0.024966961685568095,0.0,,nan,nan,0,0,0,402
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,119,0.0,0.7994165791273117,0.5820156316757202,nan,0.02512592513486743,0.0,,0.0,nan,0,9,0,249
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,120,0.0,0.7995691800117493,0.5823549095392228,nan,0.025059994265437126,0.0,,0.0,nan,0,7,0,375
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,121,0.0,0.799620180606842,0.5825060425996781,nan,0.025140834469348193,0.0,,0.0,nan,0,1,0,315
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,122,0.0,0.7997029782533646,0.5829357373714447,nan,0.024587118707597257,0.0,,nan,nan,0,0,0,128
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,123,0.0,0.7996167805194855,0.5835023899078369,nan,0.02451597672328353,0.0,,0.0,nan,0,5,0,107
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,124,0.0,0.7997797795534134,0.5836612446308136,nan,0.024575814608484507,0.0,,0.0,nan,0,4,0,220
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,125,0.0,0.7996425808668136,0.5841231282949447,nan,0.0243895214907825,0.0,,0.0,nan,0,4,0,264
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,126,0.0,0.7997209790945053,0.5843161251544953,nan,0.02407095431536436,0.0,,0.0,nan,0,16,0,122
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,127,0.0,0.7997729784250259,0.5848346850872039,nan,0.024274809867143633,0.0,,0.0,nan,0,5,0,187
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,128,0.0,0.7998871797323227,0.5849663063287734,nan,0.024202175479382276,0.0,,0.0,nan,0,1,0,129
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,129,0.0,0.7996781811714172,0.5857626889944076,nan,0.024402199164032936,0.0,,0.0,nan,0,3,0,417
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,130,0.0,0.7998587787151337,0.5858734720945358,nan,0.024019762579351664,0.0,,0.0,nan,0,11,0,161
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,131,0.0,0.7998525800704956,0.5864142925739289,nan,0.024060477659106256,0.0,,0.0,nan,0,3,0,159
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,132,0.0,0.7997535804510116,0.5869786449670792,nan,0.02406663539633155,0.0,,0.0,nan,0,14,0,490
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,133,0.0,0.7997449787855149,0.5874703077077865,nan,0.023882384672760965,0.0,,0.0,nan,0,1,0,257
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,134,0.0,0.7998921790122986,0.5876976997852326,nan,0.023902716245502234,0.0,,0.0,nan,0,5,0,185
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,135,0.0,0.7999215791225434,0.588224126815796,nan,0.02407561945170164,0.0,,0.0,nan,0,1,0,305
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,136,0.0,0.7999595794677734,0.588319647192955,nan,0.02350443134829402,0.0,,0.0,nan,0,22,0,340
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,137,0.0,0.7999095797538758,0.5890256462097168,nan,0.02346979458257556,0.0,,0.0,nan,0,10,0,374
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,138,0.0,0.8000051792860031,0.5894344245195389,nan,0.023639845184981825,0.0,,0.0,nan,0,8,0,218
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,139,0.0,0.7999743787050247,0.5898266694545746,nan,0.023549088574945927,0.0,,0.0,nan,0,13,0,537
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,140,0.0,0.7999307796955109,0.5904699181318283,nan,0.023244177386164664,0.0,,0.0,nan,0,12,0,258
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,141,0.0,0.7999061783552169,0.5909160223007203,nan,0.02332826717942953,0.0,,0.0,nan,0,1,0,233
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,142,0.0,0.7999753799438477,0.591445109963417,nan,0.023497537817806006,0.0,,0.0,nan,0,11,0,167
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,143,0.0,0.8000423796176911,0.5917780143022537,nan,0.02338269743695855,0.0,,0.0,nan,0,6,0,224
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,144,0.0,0.799961778640747,0.5925016338825226,nan,0.02329649232327938,0.0,,0.0,nan,0,2,0,216
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,145,0.0,0.7998797795772552,0.5930911301374435,nan,0.023255070097744465,0.0,,0.0,nan,0,19,0,279
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,146,0.0,0.7999609792232514,0.5934189735651016,nan,0.023115030391141773,0.0,,0.0,nan,0,3,0,215
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,147,0.0,0.8000515801906586,0.5936079691648484,nan,0.023019023928791283,0.0,,0.0,nan,0,10,0,470
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,148,0.0,0.8000039796829224,0.5943556196689606,nan,0.022841407869011163,0.0,,0.0,nan,0,2,0,160
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,149,0.0,0.7999811800718307,0.5947981282472611,nan,0.023017092127352954,0.0,,nan,nan,0,0,0,300
